108,8,0,6,6
109,7,4,8,9
110,8,2,5,4
111,0,4,7,5
112,1,5,6,2
113,4,5,0,7
114,5,7,3,1
115,6,8,2,4
116,0,0,5,1
117,8,2,5,9
118,2,5,6,5
119,8,2,7,4
120,6,3,6,0
121,4,2,5,5
122,3,5,7,2
123,8,3,5,2
124,1,0,8,6
125,9,8,6,0
126,8,4,7,4
127,4,9,9,3
128,7,4,4,4
129,3,2,9,0
130,6,2,2,8
131,4,3,1,4
132,7,0,1,8
133,7,2,6,6
134,8,7,7,2
135,9,3,1,6
136,4,2,4,7
137,5,9,9,5
138,5,8,8,2
139,1,8,4,3
140,4,7,6,2
141,2,0,7,2
142,3,2,0,0
143,5,9,4,8
144,1,9,1,9
145,1,2,5,6
146,8,1,4,0
147,2,6,2,4
148,8,4,9,3
149,2,4,7,0
150,0,0,2,3
151,8,8,4,6
152,9,1,7,0
153,0,2,9,1
154,0,1,4,3
155,2,4,1,5
156,5,4,5,1
157,9,9,9,8
158,3,3,4,9
159,8,1,8,9
160,4,5,4,8
161,7,7,6,6
162,4,6,6,1
163,5,0,0,9
164,8,2,4,3
165,6,4,8,8
166,0,0,7,4
167,9,5,4,1
168,6,8,9,1
169,0,1,0,6
170,6,2,2,2
171,1,3,1,4
172,3,8,5,1
173,0,4,4,4
174,0,8,2,2
175,5,0,0,0
176,3,4,5,1
177,7,8,1,6
178,2,3,6,6
179,3,3,5,3
180,0,5,7,2
181,1,9,3,1
182,5,5,7,0
183,3,1,1,9
184,3,5,3,5
185,1,7,7,4
186,5,6,8,1
187,0,8,4,2
188,9,6,5,3
189,8,7,6,4
190,7,4,1,8
191,1,0,3,3
192,7,7,8,9
193,6,4,1,7
194,5,3,8,9
195,8,5,4,4
196,7,9,0,0
197,1,5,3,3
198,7,8,7,4
199,3,2,4,1
200,3,0,2,3
201,1,3,4,8
202,7,2,6,5
203,7,7,9,4
204,7,8,0,4
205,4,8,3,4
206,3,1,1,2
207,5,4,3,7
208,5,0,5,1
209,6,6,2,8
210,6,2,1,1
211,4,9,9,9
212,0,3,9,2
213,4,9,0,1
214,0,1,0,0
215,8,8,2,3
216,5,6,5,2
217,0,1,4,0
218,7,7,1,0
219,1,6,5,5
220,2,9,5,7
221,1,7,7,7
222,7,2,6,8
223,6,6,6,2
224,4,7,7,4
225,9,6,5,3
226,8,3,0,6
227,7,7,6,1
228,4,1,3,3
229,6,1,2,9
230,6,6,1,6
231,4,0,1,1
232,7,2,4,3
233,3,6,2,2
234,7,8,8,4
235,0,0,5,0
236,4,8,2,3
237,3,0,2,1
238,7,6,7,0
239,2,9,2,9
240,4,9,7,8
241,8,3,2,0
242,6,4,2,6
243,9,2,9,3
244,5,8,5,7
245,9,5,7,1
246,3,6,9,0
247,2,2,0,1
248,3,1,7,8
249,7,5,4,5
250,3,6,8,1
251,4,2,5,2
252,4,6,2,7
253,4,6,1,8
254,7,4,6,4
255,1,0,5,0
256,2,0,5,9
257,6,4,0,7
258,7,5,6,8
259,2,4,4,9
260,5,8,5,4
261,9,8,8,3
262,8,9,5,4
263,4,8,4,1
264,4,6,9,6
265,0,7,3,0
266,3,0,0,8
267,0,5,3,5
268,5,5,5,4
269,6,1,6,6
270,4,5,1,7
271,5,6,2,6
272,9,4,9,6
273,9,2,2,3
274,5,7,1,3
275,5,6,8,6
276,1,1,9,3
277,1,2,2,7
278,5,3,3,1
279,6,7,9,7
280,1,9,2,1
281,6,1,8,0
282,6,8,0,7
283,1,4,1,5
284,5,8,8,0
285,8,1,2,2
286,0,9,2,2
287,2,2,3,4
288,4,6,6,0
289,1,4,5,0
290,2,5,1,5
291,1,8,7,7
292,7,6,0,7
293,3,5,7,7
294,3,0,2,9
295,2,1,8,8
296,1,3,4,5
297,1,3,5,4
298,0,8,8,3
299,1,3,3,9
300,1,1,0,8
301,1,7,8,7
302,7,3,6,6
303,8,1,3,3
304,0,5,6,4
305,0,3,0,1
306,0,4,9,3
307,0,6,3,1
308,5,1,5,3
309,6,9,6,3
310,2,4,6,8
311,0,9,4,9
312,7,3,6,1
313,2,5,6,0
314,3,3,7,6
315,6,2,2,3
316,3,3,3,8
317,2,6,5,1
318,1,1,3,4
319,1,7,1,9
320,4,1,7,7
321,8,1,2,0
322,2,4,2,0
323,6,6,1,4
324,4,3,6,1
325,6,6,9,1
326,6,2,8,9
327,4,6,2,3
328,5,6,9,7
329,1,8,0,5
330,8,6,2,9
331,1,8,2,7
332,5,0,1,6
333,2,0,2,4
334,1,5,9,6
335,8,2,9,6
336,3,4,7,5
337,0,5,3,9
338,4,2,7,2
339,9,9,2,1
340,1,1,3,2
341,9,3,1,9
342,0,8,4,8
343,4,5,9,7
344,6,5,8,9
345,9,9,8,4
346,9,3,3,7
347,9,9,3,6
348,3,2,3,6
349,4,7,3,7
350,0,1,3,7
351,6,3,9,3
352,9,9,7,0
353,1,3,3,0
354,5,0,6,5
355,3,9,2,7
356,8,7,1,3
357,8,6,0,2
358,4,5,4,9
359,3,5,1,4
360,9,3,7,9
361,1,7,4,8
362,9,2,3,3
363,5,7,6,6
364,8,6,1,4
365,6,1,4,7
366,5,3,2,9
367,2,7,2,9
368,2,3,6,0
369,0,5,1,8
370,3,4,5,1
371,9,0,5,5
372,0,0,5,9
373,1,8,4,3
374,5,5,4,5
375,8,6,5,9
376,8,5,1,7
377,2,1,8,5
378,0,8,4,6
379,7,3,1,9
380,5,9,6,2
381,6,2,2,1
382,0,7,1,4
383,0,3,5,0
384,2,5,3,0
385,5,8,3,1
386,9,8,3,2
387,9,0,8,9
388,6,5,4,3
389,8,9,6,0
390,5,2,9,3
391,7,4,0,6
392,8,8,9,1
393,8,4,5,2
394,1,7,2,6
395,0,0,7,6
396,9,1,2,0
397,6,6,5,8
398,5,9,8,0
399,1,8,6,9
400,8,4,8,2
401,1,9,0,4
402,5,1,5,9
403,9,0,5,4
404,5,6,0,5
405,7,5,4,7
406,3,5,9,2
407,2,0,7,0
408,3,9,4,8
409,2,1,9,6
410,2,1,9,7
411,8,8,6,4
412,2,0,9,0
413,7,8,7,3
414,7,5,3,6
415,0,9,3,3
416,5,0,1,5
417,1,6,2,5
418,1,8,7,6
419,8,7,6,1
420,1,2,2,0
421,2,0,2,7
422,5,1,7,5
423,6,0,3,7
424,2,0,0,9
425,9,8,9,7
426,6,0,9,0
427,5,8,1,2
428,5,8,0,5
429,0,6,3,5
430,8,9,7,5
431,4,0,1,0
432,3,6,1,0
433,7,8,9,1
434,5,6,9,6
435,1,1,9,8
436,9,6,9,2
437,4,7,9,8
438,0,9,1,6
439,2,3,7,1
440,8,6,2,9
441,1,2,3,1
442,4,7,2,7
443,2,5,5,6
444,7,2,6,0
445,2,8,5,8
446,2,6,5,1
447,1,6,6,7
448,0,3,5,2
449,7,3,6,7
450,3,4,8,7
451,1,7,9,8
452,9,0,4,3
453,3,5,0,1
454,2,1,7,8
455,0,0,5,2
456,0,2,0,2
457,9,7,7,1
458,9,3,6,2
459,1,4,2,5
460,9,4,9,6
461,1,3,2,0
462,9,5,7,5
463,8,4,3,0
464,4,1,6,2
465,5,6,0,9
466,7,1,3,9
467,6,4,3,9
468,6,6,4,8
469,0,8,5,2
470,9,0,5,4
471,2,3,6,1
472,5,2,7,9
473,3,5,8,2
474,8,1,5,6
475,2,5,1,1
476,7,7,1,9
477,9,8,1,3
478,7,4,4,0
479,8,4,7,1
480,8,2,0,6
481,8,7,1,7
482,1,1,9,8
483,7,5,4,7
484,8,6,3,5
485,7,7,4,4
486,1,2,0,5
487,1,8,0,0
488,0,6,8,6
489,4,6,4,0
490,4,3,5,7
491,3,1,7,3
492,7,4,1,4
493,8,9,4,6
494,5,3,9,3
495,0,9,3,0
496,7,9,5,9
497,2,0,4,0
498,0,5,1,4
499,3,8,0,3
500,1,5,9,6
501,7,9,2,5
502,9,7,0,5
503,7,0,3,2
504,4,8,8,8
505,0,2,0,5
506,3,9,6,4
507,1,7,5,3
508,8,3,3,6
509,3,2,0,9
510,8,7,0,4
511,5,4,6,8
512,2,1,4,3
513,8,6,4,7
514,1,3,7,1
515,2,5,2,9
516,5,3,8,4
517,9,1,4,3
518,5,6,1,8
519,0,0,1,9
520,8,2,0,7
521,6,9,1,9
522,9,8,1,5
523,3,7,5,1
524,7,8,9,7
525,5,8,5,5
526,8,9,3,1
527,2,5,5,6
528,2,6,6,1
529,5,9,0,9
530,3,4,9,6
531,4,9,3,8
532,4,5,8,2
533,6,5,5,0
534,3,2,6,9
535,1,2,8,2
536,4,7,1,4
537,5,4,0,7
538,9,6,3,3
539,9,6,7,7
540,6,3,5,3
541,7,0,0,8
542,4,8,5,4
543,8,9,6,3
544,6,3,9,0
545,6,6,7,4
546,1,1,0,4
547,8,7,2,7
548,4,4,6,2
549,8,5,2,2
550,4,3,3,3
551,3,1,6,2
552,7,7,8,6
553,9,5,9,1
554,8,0,7,1
555,4,8,9,3
556,7,6,2,6
557,7,7,8,0
558,9,7,9,6
559,7,2,6,8
560,5,7,0,1
561,5,4,8,9
562,0,0,2,1
563,1,1,2,5
564,6,1,6,0
565,4,3,1,9
566,2,2,8,0
567,2,7,0,3
568,1,2,7,2
569,0,6,8,3
570,7,3,0,7
571,8,1,1,3
572,1,4,9,7
573,9,7,0,3
574,7,3,8,0
575,0,1,2,2
576,8,3,4,2
577,9,1,6,6
578,3,8,2,0
579,7,2,5,8
580,1,5,9,0
581,4,2,8,7
582,5,3,8,4
583,7,5,5,8
584,7,7,8,1
585,0,6,3,3
586,1,8,1,4
587,8,8,7,7
588,4,1,5,6
589,5,5,7,4
590,7,8,8,7
591,6,4,7,0
592,2,5,5,6
593,1,0,3,0
594,5,4,4,4
595,5,4,5,9
596,6,5,6,3
597,4,8,0,6
598,6,7,5,8
599,7,7,4,0
600,5,7,7,7
601,4,4,9,9
602,0,0,8,8
603,2,0,8,5
604,5,3,8,8
605,9,8,3,6
606,8,9,9,6
607,1,7,0,0
608,1,9,6,2
609,4,4,3,5
610,4,4,9,6
611,4,8,6,5
612,5,6,8,4
613,2,5,9,7
614,3,0,1,5
615,0,1,5,3
616,9,4,6,3
617,7,0,4,4
618,6,4,3,2
619,1,8,5,3
620,6,2,5,5
621,9,1,4,4
622,3,9,0,0
623,7,8,4,3
624,1,7,2,1
625,7,7,7,3
626,7,6,1,3
627,9,5,4,4
628,9,2,9,0
629,8,7,5,5
630,6,2,1,2
631,3,6,4,0
632,8,9,9,3
633,6,9,4,1
634,5,6,0,7
635,4,1,3,4
636,6,0,3,1
637,1,6,7,9
638,9,5,3,7
639,4,3,1,9
640,4,7,8,7
641,8,6,5,5
642,8,6,0,7
643,5,9,8,5
644,2,7,7,3
645,5,0,6,1
646,4,8,9,9
647,2,5,5,1
648,8,1,0,6
649,0,7,0,0
650,4,1,9,9
651,0,6,5,9
652,4,7,6,9
653,8,9,8,7
654,9,3,0,7
655,3,9,5,7
656,4,6,5,2
657,3,3,7,9
658,9,7,8,7
659,9,7,2,5
660,5,0,4,1
661,4,9,7,8
662,3,8,5,3
663,1,7,8,5
664,8,0,9,3
665,4,2,1,4
666,1,6,4,6
667,4,6,2,1
668,7,0,2,1
669,2,4,1,3
670,7,1,8,1
671,8,7,2,4
672,7,9,1,4
673,2,7,5,8
674,2,6,1,6
675,2,2,1,0
676,1,3,1,7
677,0,0,7,8
678,3,4,7,7
679,4,2,2,1
680,3,0,4,5
681,5,7,8,8
682,6,2,4,6
683,0,9,6,3
684,9,3,5,3
685,7,4,2,1
686,3,0,0,4
687,7,9,5,6
688,1,7,8,5
689,9,1,5,0
690,7,4,6,2
691,2,7,5,7
692,9,4,9,8
693,1,7,7,4
694,5,7,2,0
695,7,5,7,1
696,5,2,6,5
697,3,0,6,2
698,5,2,0,0
699,5,2,0,4
700,6,4,7,9
701,9,4,5,4
702,3,7,4,3
703,7,4,3,3
704,8,1,5,2
705,9,6,1,5
706,0,1,1,3
707,0,6,6,8
708,4,9,0,8
709,2,2,5,4
710,1,6,6,5
711,0,8,1,4
712,5,4,0,7
713,3,4,0,7
714,8,4,5,0
715,7,5,8,2
716,2,2,5,8
717,4,1,9,3
718,0,4,9,3
719,4,9,2,3
720,5,8,7,1
721,2,0,9,4
722,3,4,7,4
723,4,0,1,4
724,2,9,4,9
725,6,7,9,7
726,1,9,6,5
727,4,4,7,6
728,0,6,1,3
729,6,3,6,5
730,3,3,3,3
731,4,8,8,8
732,7,5,9,1
733,4,1,8,1
734,4,8,6,5
735,5,9,3,8
736,8,3,1,9
737,1,7,7,1
738,7,2,0,8
739,3,4,5,6
740,4,9,9,9
741,8,2,4,0
742,4,1,5,6
743,9,8,0,1
744,9,4,3,5
745,7,3,8,2
746,2,8,7,7
747,3,2,7,4
748,0,4,6,9
749,6,3,1,0
750,6,0,2,8
751,3,5,9,7
752,9,9,6,2
753,0,4,0,5
754,0,1,2,8
755,2,9,7,1
756,0,1,7,1
757,4,7,1,9
758,7,8,5,8
759,9,5,1,7
760,9,2,0,4
761,2,9,0,9
762,2,5,2,2
763,8,4,5,3
764,1,1,3,3
765,3,1,1,7
766,9,9,5,8
767,6,9,7,4
768,8,8,7,7
769,2,9,3,9
770,8,3,0,8
771,0,0,0,8
772,6,3,5,4
773,3,6,1,3
774,1,1,6,0
775,8,4,0,6
776,7,3,7,1
777,2,4,7,2
778,7,9,5,7
779,6,7,6,6
780,9,4,2,1
781,1,0,2,0
782,3,2,3,5
783,4,8,4,8
784,0,5,4,5
785,8,6,6,0
786,3,4,1,2
787,3,2,7,7
788,9,9,3,9
789,4,3,9,4
790,8,7,3,7
791,3,7,2,4
792,3,9,8,3
793,5,2,3,3
794,1,9,3,1
795,2,6,3,6
796,7,3,3,4
797,3,8,7,5
798,1,8,6,7
799,9,2,7,8
800,7,9,4,7
801,7,2,9,7
802,7,0,0,4
803,9,2,8,1
804,5,5,6,9
805,5,6,9,5
806,9,0,8,4
807,4,2,6,6
808,9,7,2,5
809,9,3,5,2
810,8,7,3,2
811,7,1,1,0
812,1,0,2,2
813,1,9,4,1
814,2,3,0,9
815,5,2,5,1
816,0,3,6,4
817,9,0,4,4
818,4,0,0,9
819,2,8,5,1
820,9,6,4,0
821,0,8,1,5
822,1,2,2,2
823,9,6,0,8
824,4,7,2,2
825,9,1,9,5
826,5,7,0,3
827,7,6,2,2
828,8,1,4,1
829,5,0,2,0
830,5,1,0,2
831,9,9,5,4
832,4,9,4,0
833,1,4,5,4
834,8,4,6,6
835,0,6,7,6
836,4,4,5,4
837,8,4,7,7
838,6,3,5,9
839,9,3,1,9
840,4,0,0,8
841,8,5,6,5
842,0,1,6,7
843,4,0,1,8
844,3,4,4,3
845,7,3,8,9
846,6,7,0,5
847,7,6,2,0
848,1,3,8,2
849,1,3,7,5
850,1,4,8,4
851,8,7,6,8
852,3,9,3,0
853,1,5,4,6
854,1,6,0,9
855,5,5,4,7
856,8,2,2,7
857,9,2,1,4
858,4,7,4,8
859,8,5,8,7
860,8,7,8,5
861,9,8,1,0
862,9,2,2,0
863,6,0,6,1
864,7,7,6,4
865,7,0,9,6
866,9,5,0,1
867,6,0,5,0
868,3,5,9,6
869,0,7,7,6
870,4,2,5,5
871,7,8,9,4
872,8,7,5,4
873,7,8,8,0
874,8,3,3,9
875,6,7,7,2
876,3,8,3,6
877,0,9,5,3
878,8,6,3,4
879,2,5,9,6
880,3,5,7,7
881,6,9,2,5
882,4,7,5,7
883,3,8,8,2
884,4,9,7,5
885,0,3,1,9
886,8,8,4,5
887,6,0,3,9
888,6,0,0,1
889,4,7,4,9
890,0,2,6,5
891,5,5,9,8
892,6,8,6,8
893,2,4,2,4
894,3,1,5,6
895,6,4,8,0
896,0,3,7,5
897,9,9,6,1
898,3,3,1,3
899,2,1,3,0
900,9,4,4,7
901,1,4,3,0
902,7,1,2,4
903,1,8,6,2
904,4,2,8,4
905,8,9,1,9
906,3,2,3,9
907,9,1,1,0
908,7,9,0,8
909,3,5,9,8
910,8,1,4,7
911,9,9,1,2
912,1,5,4,9
913,7,2,5,1
914,8,4,1,0
915,8,1,9,7
916,8,1,0,9
917,1,5,3,5
918,5,7,2,0
919,4,8,8,3
920,2,1,5,6
921,4,3,0,5
922,6,3,7,3
923,0,4,1,9
924,1,4,5,0
925,4,8,9,7
926,3,1,9,3
927,3,1,4,5
928,1,0,9,0
929,5,0,6,6
930,6,7,0,5
931,5,7,8,0
932,2,7,3,3
933,5,9,7,7
934,9,8,7,3
935,6,3,4,2
936,7,3,3,9
937,9,5,3,9
938,1,5,6,5
939,2,1,3,9
940,9,6,5,4
941,2,8,0,7
942,5,0,9,5
943,9,3,4,4
944,7,5,2,3
945,6,9,7,0
946,1,1,6,7
947,4,5,6,1
948,6,6,7,9
949,8,2,9,8
950,2,1,7,0
951,4,8,2,7
952,6,6,0,6
953,5,1,8,2
954,7,7,9,1
955,1,9,7,8
956,1,2,8,4
957,2,7,2,3
958,6,0,4,1
959,2,3,8,7
960,2,8,3,6
961,2,8,8,6
962,6,1,0,3
963,9,4,5,4
964,4,6,2,7
965,1,3,0,6
966,7,3,9,9
967,6,4,5,6
968,6,0,1,4
969,4,4,6,9
970,7,1,2,3
971,4,5,8,1
972,9,9,2,9
973,2,0,8,8
974,9,0,5,7
975,9,3,7,1
976,0,1,6,6
977,1,0,3,3
978,3,7,8,7
979,6,6,3,8
980,3,0,6,6
981,6,8,1,1
982,9,8,3,0
983,3,4,9,4
984,1,5,1,7
985,3,8,1,4
986,9,2,5,9
987,5,7,1,0
988,8,8,9,4
989,7,8,4,4
990,0,9,4,1
991,7,9,8,7
992,2,4,5,9
993,3,1,9,4
994,8,4,4,7
995,3,0,0,5
996,2,3,1,9
997,0,0,8,6
998,1,7,1,4
999,3,5,3,3
1000,0,9,6,8
1001,3,8,0,3
1002,7,2,6,7
1003,1,9,1,4
1004,1,6,2,1
1005,2,6,7,9
1006,7,0,0,6
1007,1,9,4,0
1008,3,7,5,9
1009,6,1,2,9
1010,3,4,9,7
1011,9,7,1,4
1012,0,2,9,0
1013,0,3,3,7
1014,2,2,7,5
1015,8,5,6,8
1016,7,5,4,4
1017,8,6,6,2
1018,8,0,0,1
1019,2,5,2,1
1020,2,7,2,4
1021,0,2,0,0
1022,7,0,9,3
1023,9,9,0,9
1024,1,5,7,8
1025,9,2,1,8
1026,0,8,6,1
1027,8,7,0,3
1028,0,3,5,8
1029,7,3,5,5
1030,5,6,4,1
1031,3,7,0,0
1032,9,0,7,6
1033,6,3,3,4
1034,0,4,8,4
1035,9,9,6,4
1036,9,4,9,7
1037,5,2,6,5
1038,5,9,0,0
1039,7,9,8,1
1040,8,2,2,3
1041,9,2,0,0
1042,8,7,2,7
1043,8,4,8,8
1044,5,2,1,4
1045,7,3,8,6
1046,4,0,6,7
1047,4,3,9,7
1048,4,8,2,6
1049,1,5,7,1
1050,9,0,7,1
1051,2,5,2,9
1052,6,3,1,7
1053,6,2,3,3
1054,5,9,9,5
1055,0,9,7,0
1056,8,0,2,8
1057,3,5,2,8
1058,8,3,0,4
1059,4,1,6,5
1060,0,7,4,6
1061,7,8,1,4
1062,4,4,2,0
1063,2,9,4,4
1064,8,3,1,4
1065,3,9,6,6
1066,1,4,7,5
1067,5,3,4,7
1068,2,2,4,6
1069,2,6,2,3
1070,2,6,9,7
1071,5,1,4,6
1072,7,4,1,5
1073,3,8,6,7
1074,3,7,2,6
1075,0,2,6,1
1076,8,1,9,1
1077,5,9,9,0
1078,7,8,4,6
1079,4,8,1,1
1080,6,8,0,5
1081,6,7,5,6
1082,4,8,7,2
1083,9,5,3,7
1084,4,9,3,5
1085,8,9,0,7
1086,2,1,0,1
1087,9,4,9,6
1088,6,8,6,9
1089,8,3,5,4
1090,5,1,8,0
1091,3,9,3,6
1092,5,1,3,4
1093,7,5,5,1
1094,1,4,2,4
1095,8,4,7,9
1096,2,3,6,1
1097,6,5,9,1
1098,9,4,0,3
1099,6,6,2,7
1100,0,0,7,0
1101,7,4,0,6
1102,8,1,8,7
1103,3,8,8,1
1104,0,1,5,1
1105,4,9,7,8
1106,4,1,0,2
1107,1,1,7,0
1108,0,0,2,2
1109,9,2,8,9
1110,3,3,1,9
1111,1,3,2,2
1112,4,3,6,2
1113,9,2,7,8
1114,3,5,2,7
1115,8,4,4,6
1116,3,1,0,2
1117,1,9,9,7
1118,2,2,1,5
1119,9,5,8,5
1120,8,5,0,5
1121,1,1,7,6
1122,0,3,5,3
1123,5,9,4,2
1124,3,4,6,6
1125,7,8,1,3
1126,2,2,5,7
1127,1,9,1,7
1128,2,6,3,4
1129,1,6,5,5
1130,0,1,9,6
1131,5,8,1,4
1132,3,5,0,4
1133,6,0,4,9
1134,5,2,3,5
1135,8,0,0,3
1136,2,8,9,1
1137,5,7,3,2
1138,5,4,2,2
1139,0,2,9,3
1140,5,3,4,1
1141,9,6,0,9
1142,0,4,2,2
1143,7,9,3,8
1144,8,5,4,9
1145,1,1,6,9
1146,6,3,9,0
1147,7,7,7,8
1148,5,9,5,7
1149,6,4,5,7
1150,7,5,6,1
1151,5,7,3,5
1152,1,9,1,5
1153,7,4,5,4
1154,6,1,6,5
1155,8,9,3,5
1156,6,8,7,6
1157,1,8,6,1
1158,1,7,8,2
1159,1,6,3,3
1160,7,0,0,9
1161,3,9,9,4
1162,4,9,0,4
1163,2,5,5,5
1164,4,9,4,2
1165,5,7,9,0
1166,5,6,9,1
1167,6,1,5,0
1168,3,0,0,3
1169,3,6,8,8
1170,9,5,9,2
1171,2,0,2,9
1172,9,9,8,2
1173,4,4,8,2
1174,2,2,5,9
1175,9,5,8,8
1176,3,8,7,0
1177,0,1,5,2
1178,5,0,7,5
1179,5,4,5,8
1180,8,1,9,0
1181,3,9,6,4
1182,6,1,2,6
1183,1,9,3,1
1184,1,4,5,9
1185,7,1,8,6
1186,7,4,7,8
1187,7,7,8,8
1188,0,3,2,3
1189,0,4,0,5
1190,5,4,7,1
1191,4,5,8,2
1192,7,0,2,1
1193,7,0,7,3
1194,5,8,3,7
1195,1,3,2,3
1196,3,2,6,5
1197,5,5,7,5
1198,2,9,5,6
1199,0,3,5,2
1200,7,3,3,9
1201,5,5,6,1
1202,0,7,0,5
1203,5,4,0,8
1204,2,3,7,7
1205,4,0,9,9
1206,3,8,9,0
1207,4,4,5,0
1208,3,1,7,6
1209,0,9,5,0
1210,6,4,8,0
1211,7,2,4,1
1212,2,6,8,3
1213,6,9,9,5
1214,6,6,2,4
1215,4,1,3,8
1216,9,7,3,0
1217,7,5,4,2
1218,1,3,7,5
1219,2,0,1,1
1220,8,0,2,5
1221,0,9,3,7
1222,3,8,9,3
1223,1,5,0,4
1224,1,8,5,9
1225,9,1,7,5
1226,6,7,5,7
1227,6,9,9,7
1228,4,3,8,3
1229,0,2,2,3
1230,5,2,8,3
1231,1,1,0,0
1232,2,9,3,7
1233,9,7,2,4
1234,9,5,7,1
1235,8,4,4,4
1236,7,7,9,6
1237,8,6,1,9
1238,4,1,5,3
1239,0,5,3,9
1240,7,4,7,0
1241,8,3,9,1
1242,0,2,8,7
1243,5,8,2,0
1244,3,0,1,1
1245,8,0,3,6
1246,4,3,1,2
1247,6,5,7,1
1248,5,7,0,8
1249,6,5,9,3
1250,8,1,4,6
1251,5,5,4,3
1252,4,7,6,8
1253,4,7,6,0
1254,1,9,7,9
1255,9,9,9,9
1256,0,3,2,4
1257,6,1,8,5
1258,0,0,4,2
1259,6,1,9,8
1260,2,2,9,6
1261,4,1,9,9
1262,2,2,3,4
1263,9,5,5,5
1264,9,3,5,8
1265,1,4,7,0
1266,4,4,4,0
1267,2,4,9,1
1268,7,6,7,2
1269,5,1,7,5
1270,1,7,8,8
1271,4,7,6,2
1272,6,4,2,9
1273,4,3,4,6
1274,5,5,4,8
1275,1,2,9,9
1276,2,4,3,7
1277,5,8,8,3
1278,3,6,7,2
1279,7,3,0,8
1280,8,1,6,5
1281,3,7,2,6
1282,7,3,5,2
1283,1,1,2,7
1284,7,0,1,3
1285,2,9,0,8
1286,7,3,9,2
1287,7,2,8,8
1288,0,2,8,1
1289,2,7,1,4
1290,5,9,7,8
1291,8,6,8,2
1292,9,6,0,9
1293,4,7,1,9
1294,3,9,4,2
1295,6,7,6,9
1296,8,6,7,8
1297,1,0,5,6
1298,3,1,7,3
1299,7,3,5,2
1300,2,6,3,6
1301,6,0,8,3
1302,3,1,6,8
1303,2,1,0,8
1304,2,7,9,0
1305,7,4,8,1
1306,1,6,9,7
1307,8,8,7,1
1308,8,8,7,2
1309,8,9,6,4
1310,1,2,3,9
1311,0,3,4,4
1312,7,5,9,4
1313,3,3,9,5
1314,6,2,3,5
1315,7,1,2,4
1316,6,2,6,2
1317,8,7,4,0
1318,3,7,1,3
1319,1,0,9,9
1320,1,0,6,2
1321,0,5,5,0
1322,3,9,1,6
1323,6,3,6,5
1324,2,6,2,7
1325,5,7,8,3
1326,1,7,4,7
1327,5,8,2,4
1328,8,1,3,3
1329,2,1,7,6
1330,1,9,2,0
1331,9,2,9,2
1332,7,6,6,2
1333,8,1,8,8
1334,3,1,8,5
1335,6,9,4,4
1336,2,4,2,6
1337,7,0,1,1
1338,7,4,2,4
1339,9,6,4,1
1340,7,6,5,4
1341,7,2,7,0
1342,3,3,5,6
1343,3,5,8,3
1344,0,0,0,1
1345,4,8,6,6
1346,0,7,3,3
1347,5,8,9,8
1348,6,7,7,3
1349,3,4,4,3
1350,5,6,2,2
1351,3,1,3,9
1352,8,8,6,6
1353,7,9,0,6
1354,4,3,4,6
1355,0,5,6,3
1356,5,9,7,9
1357,0,2,7,6
1358,2,5,1,9
1359,9,5,1,5
1360,8,1,0,3
1361,8,7,2,5
1362,6,3,5,9
