118,8,5,2,1
119,3,8,3,6
120,2,9,7,8
121,5,9,9,5
122,4,0,0,2
123,3,3,3,4
124,5,7,7,9
125,5,5,3,0
126,2,3,9,3
127,9,6,1,9
128,7,7,9,3
129,3,6,9,5
130,7,4,6,8
131,1,2,4,0
132,3,3,3,5
133,8,1,4,2
134,9,3,8,2
135,2,8,9,9
136,3,4,0,9
137,5,4,5,1
138,2,7,4,0
139,7,2,9,6
140,7,6,4,2
141,5,9,5,1
142,6,7,3,7
143,9,4,5,0
144,3,3,6,4
145,2,0,0,0
146,4,3,8,3
147,4,4,0,7
148,0,3,5,8
149,1,0,4,2
150,5,9,6,3
151,3,5,8,1
152,6,6,7,4
153,5,2,6,6
154,0,8,2,1
155,1,3,0,6
156,0,5,8,1
157,2,3,2,8
158,2,3,7,9
159,9,0,4,9
160,8,7,6,7
161,3,9,7,7
162,3,7,2,6
163,6,5,6,4
164,1,7,6,7
165,3,5,7,7
166,2,5,6,2
167,0,5,6,2
168,4,6,8,3
169,6,1,1,6
170,4,3,4,3
171,2,8,9,1
172,7,6,1,4
173,0,9,2,3
174,0,8,3,5
175,1,9,3,8
176,4,9,4,7
177,2,6,7,8
178,7,5,4,5
179,7,0,0,7
180,7,5,3,5
181,9,0,8,7
182,6,2,9,2
183,0,2,3,5
184,1,3,1,3
185,2,9,5,8
186,4,9,4,7
187,0,2,6,5
188,9,9,1,0
189,7,8,3,3
190,4,3,7,3
191,8,3,9,9
192,8,8,5,1
193,1,3,9,8
194,8,9,0,4
195,6,6,2,2
196,0,9,1,7
197,4,2,5,2
198,8,6,8,0
199,7,7,5,0
200,4,0,9,6
201,1,3,5,4
202,2,0,8,7
203,1,3,5,0
204,8,7,6,6
205,9,1,7,6
206,4,9,8,0
207,6,8,9,1
208,5,1,7,8
209,9,4,2,5
210,5,0,1,4
211,6,6,0,9
212,0,6,4,2
213,0,9,3,0
214,0,8,8,9
215,1,7,7,3
216,4,3,2,3
217,9,8,0,9
218,4,2,2,7
219,6,7,6,3
220,4,1,7,8
221,5,2,1,5
222,2,9,0,6
223,8,4,8,8
224,0,9,5,5
225,1,5,4,0
226,9,1,2,1
227,3,2,2,4
228,1,1,1,9
229,5,9,2,5
230,8,6,4,7
231,2,0,5,4
232,3,1,5,9
233,4,9,8,1
234,8,9,8,0
235,8,3,0,5
236,8,1,3,2
237,6,9,6,3
238,3,5,1,5
239,0,6,2,6
240,3,1,7,6
241,2,6,2,0
242,6,7,3,1
243,9,9,1,9
244,1,7,9,5
245,7,1,3,2
246,3,8,4,5
247,6,0,6,5
248,0,4,2,3
249,8,1,9,0
250,3,0,8,6
251,8,2,1,2
252,3,4,7,0
253,6,9,3,9
254,3,0,4,2
255,2,6,7,3
256,3,5,7,5
257,9,7,1,4
258,2,3,9,8
259,6,0,4,9
260,0,3,6,7
261,4,9,9,8
262,3,6,7,8
263,5,0,0,7
264,2,7,7,6
265,4,9,7,7
266,0,3,6,6
267,7,1,8,0
268,4,9,8,0
269,2,1,8,5
270,9,9,1,2
271,1,0,4,9
272,8,5,0,1
273,2,8,7,2
274,1,2,7,1
275,3,8,5,4
276,3,1,4,3
277,2,4,0,2
278,4,2,4,0
279,8,7,7,7
280,7,8,9,7
281,7,1,3,8
282,1,4,3,5
283,2,4,8,3
284,6,6,8,5
285,4,5,6,5
286,8,0,9,0
287,6,8,6,5
288,3,9,6,4
289,8,3,8,7
290,1,0,5,1
291,6,1,7,8
292,9,3,2,0
293,8,5,5,4
294,4,4,3,9
295,6,5,4,3
296,4,2,8,3
297,9,6,9,6
298,0,2,6,4
299,4,2,2,4
300,5,4,1,7
301,8,9,9,9
302,3,9,3,3
303,8,4,0,0
304,1,6,3,7
305,3,2,2,9
306,5,9,4,9
307,5,2,5,2
308,4,2,3,1
309,3,8,5,9
310,0,6,1,3
311,0,1,0,4
312,9,1,3,7
313,6,6,2,2
314,2,0,5,9
315,8,5,7,0
316,9,5,5,2
317,0,0,1,4
318,2,1,9,8
319,9,7,6,7
320,4,2,4,0
321,8,1,0,5
322,1,8,8,1
323,6,0,1,7
324,6,5,1,8
325,2,6,9,4
326,0,5,0,4
327,9,1,5,4
328,0,3,4,8
329,6,6,5,6
330,5,9,2,1
331,3,8,6,1
332,7,2,6,6
333,4,8,1,5
334,3,8,6,8
335,2,0,0,9
336,5,8,0,4
337,7,3,8,6
338,9,9,5,6
339,0,4,6,0
340,5,2,6,6
341,6,7,5,2
342,0,7,5,6
343,7,7,1,4
344,3,6,2,7
345,5,6,9,3
346,9,1,3,0
347,9,6,8,9
348,1,9,0,8
349,6,5,4,4
350,0,2,8,0
351,5,1,3,9
352,8,3,6,5
353,7,9,8,6
354,6,4,5,3
355,5,1,1,4
356,8,4,9,2
357,3,9,7,8
358,9,0,2,5
359,4,7,1,0
360,7,1,0,7
361,0,8,5,3
362,1,5,1,7
363,4,2,1,7
364,4,5,5,7
365,8,1,3,7
366,5,3,3,4
367,2,3,3,6
368,9,0,4,4
369,2,9,3,7
370,0,0,8,4
371,8,7,4,9
372,6,5,1,9
373,6,4,4,0
374,5,4,7,3
375,1,8,5,4
376,7,5,0,1
377,2,3,3,8
378,5,6,2,6
379,9,3,0,8
380,5,2,9,1
381,3,5,9,5
382,8,0,2,4
383,3,2,8,7
384,5,1,7,7
385,3,7,1,9
386,4,5,2,9
387,8,4,0,3
388,4,3,3,7
389,5,5,1,0
390,1,9,4,4
391,6,5,2,1
392,0,4,2,8
393,9,7,4,8
394,0,8,9,8
395,5,7,2,3
396,1,3,6,7
397,3,5,4,8
398,0,4,7,3
399,2,3,2,0
400,0,0,7,2
401,7,4,3,3
402,4,6,7,8
403,4,2,0,1
404,9,2,6,8
405,7,9,8,2
406,1,6,1,8
407,4,3,8,7
408,6,9,4,9
409,0,9,1,0
410,8,6,4,6
411,4,1,1,5
412,9,6,0,8
413,4,2,5,0
414,6,9,2,2
415,6,9,8,3
416,1,4,3,8
417,4,7,8,3
418,2,6,8,4
419,3,6,9,3
420,2,9,2,6
421,4,0,2,0
422,8,7,0,0
423,6,2,6,9
424,7,8,8,8
425,7,1,6,1
426,9,5,2,3
427,5,2,4,3
428,4,1,8,5
429,9,8,8,9
430,3,0,1,9
431,6,4,5,2
432,5,8,2,3
433,3,6,3,6
434,8,1,6,2
435,2,4,5,8
436,9,4,8,9
437,4,6,0,0
438,8,9,9,3
439,9,9,2,6
440,8,1,7,6
441,9,2,4,2
442,7,7,6,7
443,1,9,6,3
444,1,2,6,7
445,9,2,1,7
446,3,7,6,7
447,0,6,2,1
448,5,2,5,1
449,4,0,8,6
450,2,9,2,8
451,6,5,7,4
452,7,9,1,7
453,0,7,6,5
454,0,0,8,0
455,5,4,1,6
456,4,3,1,2
457,9,3,1,1
458,2,6,7,4
459,5,5,6,5
460,8,2,7,5
461,7,8,9,8
462,9,7,4,7
463,9,7,6,8
464,3,9,2,9
465,8,1,6,9
466,4,1,1,4
467,5,7,3,6
468,8,0,6,5
469,0,1,4,6
470,3,3,7,3
471,1,3,3,4
472,9,1,4,4
473,0,4,2,9
474,8,3,5,7
475,3,9,0,2
476,4,6,4,0
477,1,1,8,7
478,3,8,8,9
479,9,1,4,4
480,0,1,5,9
481,5,8,8,7
482,5,8,3,3
483,5,6,6,1
484,9,8,6,3
485,6,8,1,2
486,8,5,7,2
487,2,7,6,6
488,2,0,0,7
489,5,6,6,2
490,4,3,4,3
491,7,8,7,2
492,4,9,0,0
493,5,2,4,1
494,9,3,4,9
495,9,0,9,5
496,2,2,7,0
497,0,2,6,2
498,3,0,1,2
499,0,8,6,7
500,3,5,6,1
501,1,3,1,1
502,3,8,7,6
503,9,1,4,2
504,0,3,4,5
505,2,3,0,5
506,4,7,0,0
507,4,6,1,0
508,1,9,9,6
509,7,8,5,4
510,0,2,9,0
511,1,6,2,1
512,9,4,9,9
513,7,3,0,2
514,7,9,2,0
515,8,4,2,6
516,9,9,2,1
517,7,4,0,4
518,0,9,6,6
519,7,7,1,4
520,1,3,3,2
521,1,6,3,7
522,3,6,5,4
523,4,4,1,9
524,6,5,7,2
525,5,7,0,4
526,6,7,5,1
527,0,5,3,1
528,3,1,0,3
529,3,6,7,6
530,8,3,5,7
531,1,3,0,4
532,0,9,1,6
533,6,8,8,0
534,0,5,4,0
535,9,6,0,3
536,4,7,9,4
537,9,9,1,1
538,1,5,9,4
539,6,7,3,4
540,0,6,1,0
541,4,6,6,4
542,5,8,0,9
543,3,5,5,3
544,5,0,4,8
545,9,9,4,1
546,6,3,7,9
547,7,2,5,2
548,1,6,8,0
549,7,6,7,4
550,8,3,6,4
551,0,3,1,1
552,7,9,7,0
553,6,6,5,3
554,8,1,8,5
555,5,3,0,4
556,4,9,1,1
557,6,9,1,7
558,2,4,8,6
559,2,1,4,2
560,9,1,3,4
561,7,4,3,9
562,0,8,9,6
563,0,1,2,6
564,9,6,7,5
565,1,9,7,4
566,3,8,0,4
567,2,8,3,1
568,7,3,1,2
569,3,1,0,7
570,3,2,4,0
571,1,5,0,4
572,1,6,3,6
573,3,1,7,8
574,3,0,8,5
575,3,1,6,8
576,1,8,4,4
577,3,6,3,7
578,2,3,7,2
579,0,1,7,7
580,5,5,6,6
581,1,8,6,5
582,2,4,5,2
583,8,7,4,6
584,8,6,2,2
585,8,7,2,7
586,3,6,3,6
587,5,8,0,5
588,9,7,7,8
589,9,1,9,4
590,7,7,1,1
591,0,0,5,9
592,6,0,0,0
593,3,2,9,9
594,2,2,7,3
595,3,9,6,6
596,8,0,0,7
597,1,1,9,6
598,8,5,4,1
599,3,0,6,0
600,3,3,3,2
601,1,0,2,5
602,1,8,2,2
603,2,5,5,0
604,1,6,6,0
605,2,4,9,6
606,1,4,4,3
607,1,9,5,8
608,6,2,1,0
609,0,5,7,1
610,0,7,4,5
611,7,3,6,8
612,6,5,9,4
613,6,4,4,5
614,6,0,4,1
615,1,6,5,7
616,5,9,4,7
617,6,6,3,2
618,5,8,3,1
619,2,5,4,7
620,5,9,6,0
621,5,3,8,3
622,4,3,9,5
623,0,4,5,1
624,4,7,9,0
625,2,1,6,7
626,4,4,4,4
627,6,7,1,1
628,1,3,2,2
629,6,4,4,7
630,6,1,7,4
631,8,4,3,0
632,8,1,2,5
633,7,0,0,7
634,9,9,8,2
635,8,1,4,4
636,9,5,1,0
637,9,5,0,3
638,6,1,4,7
639,0,1,4,6
640,4,4,7,6
641,3,0,0,4
642,4,6,0,8
643,2,2,6,2
644,8,5,3,9
645,0,5,6,7
646,7,9,3,1
647,6,0,6,7
648,0,6,4,2
649,1,3,0,1
650,8,2,7,2
651,6,6,4,6
652,0,8,8,5
653,5,3,2,2
654,7,7,6,9
655,3,2,6,7
656,2,8,6,8
657,7,1,7,6
658,7,6,9,0
659,7,3,4,6
660,6,7,8,8
661,0,9,1,0
662,3,1,4,7
663,8,5,6,0
664,4,7,4,1
665,5,5,9,4
666,0,7,0,0
667,8,8,6,1
668,0,9,6,4
669,3,0,9,8
670,8,1,3,2
671,9,5,0,7
672,6,7,8,2
673,2,3,9,4
674,7,2,8,4
675,9,1,7,8
676,0,8,9,7
677,1,1,3,0
678,2,4,6,5
679,3,7,8,8
680,0,6,8,0
681,7,0,9,6
682,4,9,1,9
683,7,8,2,8
684,9,3,3,0
685,0,5,9,5
686,4,8,0,2
687,0,0,5,0
688,7,6,7,3
689,5,6,5,9
690,7,2,0,0
691,8,0,0,2
692,2,1,0,1
693,6,5,7,0
694,9,1,2,2
695,0,9,1,0
696,8,2,4,4
697,9,0,0,6
698,3,8,0,9
699,5,6,5,2
700,7,7,4,9
701,7,1,6,1
702,1,9,4,4
703,5,6,8,0
704,9,3,6,0
705,1,5,8,6
706,0,5,0,3
707,2,4,6,6
708,7,7,9,4
709,4,8,4,8
710,2,6,1,0
711,5,8,0,2
712,7,8,2,7
713,2,8,5,1
714,4,7,2,2
715,3,9,1,3
716,2,1,1,1
717,1,9,9,4
718,1,4,8,1
719,0,1,4,4
720,6,7,0,9
721,1,5,4,9
722,7,7,2,8
723,1,7,4,0
724,0,8,2,7
725,0,4,2,9
726,9,4,2,4
727,2,1,1,6
728,0,6,7,0
729,1,9,3,1
730,8,4,6,0
731,9,8,6,4
732,1,4,4,3
733,9,1,5,0
734,5,7,4,5
735,1,7,6,6
736,0,4,1,5
737,0,7,3,6
738,3,8,1,9
739,6,4,7,2
740,2,1,4,9
741,9,4,8,2
742,3,6,3,1
743,0,9,3,7
744,7,8,5,1
745,5,0,4,9
746,5,7,9,3
747,3,2,7,3
748,6,0,5,7
749,1,0,3,8
750,0,6,4,5
751,4,2,0,2
752,5,9,6,6
753,2,4,7,8
754,2,0,2,2
755,5,1,9,7
756,6,8,2,0
757,6,1,6,6
758,1,7,0,8
759,9,3,0,6
760,8,7,8,2
761,8,4,5,2
762,7,3,0,9
763,3,3,1,1
764,8,0,1,6
765,2,2,2,7
766,7,4,2,7
767,6,9,8,2
768,0,9,8,3
769,8,3,5,0
770,1,2,2,2
771,7,5,1,6
772,5,8,4,1
773,4,3,9,9
774,4,5,7,6
775,3,7,5,8
776,6,1,4,0
777,2,5,2,6
778,2,2,9,2
779,1,3,3,3
780,4,0,1,9
781,3,3,4,3
782,6,4,8,1
783,5,6,2,8
784,7,4,6,9
785,9,7,5,7
786,7,7,9,6
787,6,8,6,4
788,9,0,0,5
789,2,2,3,5
790,6,8,8,6
791,7,5,5,9
792,6,2,4,3
793,4,3,8,1
794,7,8,4,1
795,5,9,9,4
796,7,3,7,9
797,4,9,5,5
798,8,3,1,0
799,7,1,2,4
800,7,9,9,7
801,4,6,5,2
802,6,5,3,0
803,2,9,2,6
804,9,2,1,3
805,3,0,5,0
806,6,9,1,4
807,5,7,4,7
808,7,0,9,3
809,6,0,6,9
810,0,1,4,0
811,0,7,7,0
812,4,0,8,7
813,3,9,5,6
814,4,5,4,2
815,1,8,0,1
816,8,3,6,2
817,1,4,9,5
818,3,8,1,3
819,9,1,3,1
820,3,5,1,4
821,9,4,5,0
822,2,3,3,0
823,3,7,1,4
824,0,0,4,2
825,0,8,0,5
826,0,4,2,6
827,4,5,0,9
828,7,5,5,2
829,6,4,2,7
830,0,9,5,2
831,0,3,0,2
832,6,7,3,2
833,2,4,7,2
834,3,0,7,2
835,1,0,2,3
836,5,6,1,3
837,5,5,9,3
838,1,5,8,1
839,1,2,7,3
840,9,2,3,6
841,5,6,8,1
842,4,9,4,5
843,2,6,7,2
844,7,3,4,0
845,1,4,5,0
846,6,3,8,3
847,1,5,6,9
848,1,3,2,5
849,8,2,6,0
850,0,2,2,2
851,7,0,0,9
852,8,3,7,5
853,5,9,2,9
854,0,6,0,7
855,1,7,5,0
856,0,3,6,2
857,4,4,6,8
858,0,9,7,1
859,1,0,3,0
860,0,4,3,9
861,0,7,9,0
862,0,4,3,3
863,6,3,3,0
864,8,1,8,2
865,2,3,9,8
866,2,1,2,5
867,5,9,6,3
868,3,7,2,6
869,4,4,9,7
870,6,3,1,5
871,4,4,1,4
872,4,5,8,7
873,6,2,7,1
874,2,3,6,6
875,9,7,5,0
876,1,4,4,9
877,1,8,4,5
878,4,0,5,3
879,9,9,4,1
880,4,0,6,2
881,0,0,4,8
882,5,0,3,4
883,5,7,4,5
884,9,2,2,9
885,2,3,6,5
886,5,0,7,8
887,6,3,1,3
888,1,9,6,0
889,4,6,4,5
890,6,4,8,0
891,5,2,1,0
892,1,4,7,9
893,5,5,6,0
894,6,9,4,9
895,2,0,2,0
896,3,4,6,0
897,2,1,2,4
898,9,6,5,1
899,7,6,8,9
900,9,9,8,9
901,0,6,2,0
902,4,8,9,6
903,6,0,8,9
904,6,0,0,0
905,2,6,2,1
906,6,4,5,4
907,0,9,0,5
908,4,7,8,6
909,9,5,7,7
910,8,3,8,3
911,4,8,4,0
912,2,3,3,6
913,7,6,1,8
914,4,6,7,1
915,4,8,3,1
916,8,4,7,5
917,8,0,2,6
918,4,9,1,4
919,6,9,5,9
920,4,3,4,0
921,9,6,1,0
922,6,6,8,2
923,6,2,5,4
924,8,9,3,3
925,6,1,5,6
926,4,5,3,5
927,3,8,6,4
928,6,6,0,5
929,6,9,7,9
930,5,5,5,8
931,2,8,8,8
932,6,3,5,4
933,2,3,8,9
934,2,1,1,7
935,9,6,7,1
936,9,5,2,4
937,4,0,1,8
938,8,8,2,9
939,2,0,7,8
940,6,3,9,5
941,4,2,6,7
942,2,2,1,2
943,3,0,9,3
944,1,7,3,2
945,6,8,3,8
946,1,2,7,5
947,5,6,4,6
948,7,1,8,6
949,4,2,3,6
950,8,3,4,0
951,7,9,8,8
952,3,3,8,9
953,2,8,9,6
954,2,7,0,3
955,8,1,5,1
956,4,8,4,0
957,7,4,4,5
958,7,4,9,0
959,3,9,0,9
960,5,0,2,1
961,4,9,2,2
962,3,8,4,3
963,0,5,0,0
964,7,8,0,2
965,3,1,2,7
966,4,0,9,5
967,6,4,5,7
968,5,9,6,3
969,2,1,8,8
970,0,1,9,7
971,9,8,4,7
972,1,1,8,0
973,1,9,3,7
974,3,1,4,9
975,7,3,8,5
976,0,1,8,1
977,7,4,4,6
978,0,2,1,2
979,1,4,6,4
980,9,5,4,4
981,2,8,9,5
982,8,0,9,2
983,3,5,2,5
984,1,0,7,3
985,3,2,8,3
986,8,1,9,0
987,9,2,9,5
988,8,5,5,4
989,3,6,8,9
990,5,2,5,4
991,6,0,4,4
992,7,9,7,2
993,5,6,0,5
994,3,0,8,5
995,9,5,5,2
996,7,1,2,9
997,3,7,4,0
998,1,4,7,6
999,0,8,1,5
1000,3,8,0,6
1001,7,5,4,3
1002,1,4,9,3
1003,8,8,3,0
1004,8,9,2,6
1005,8,8,4,2
1006,3,5,2,0
1007,4,2,7,3
1008,1,5,7,1
1009,7,9,2,4
1010,3,4,7,5
1011,8,1,2,3
1012,2,9,1,1
1013,9,2,1,0
1014,0,1,2,3
1015,3,8,8,6
1016,9,5,9,1
1017,9,2,2,7
1018,4,7,5,1
1019,5,9,9,0
1020,2,2,4,0
1021,3,4,7,9
1022,6,2,4,8
1023,4,2,9,4
1024,4,8,4,4
1025,8,0,5,8
1026,3,5,5,0
1027,8,0,8,6
1028,1,2,8,8
1029,3,9,8,5
1030,0,8,1,9
1031,3,2,0,1
1032,5,7,3,9
1033,0,5,8,0
1034,4,3,5,8
1035,5,2,1,3
1036,5,7,3,0
1037,1,2,3,8
1038,5,8,7,6
1039,9,7,2,6
1040,3,7,3,3
1041,9,9,5,0
1042,7,6,0,1
1043,3,8,4,2
1044,4,5,1,0
1045,7,3,8,7
1046,7,6,9,8
1047,2,3,6,3
1048,0,0,7,1
1049,8,8,4,9
1050,4,2,0,4
1051,8,2,6,1
1052,5,6,8,4
1053,6,2,6,9
1054,1,5,7,0
1055,4,7,1,2
1056,0,3,2,4
1057,0,1,1,9
1058,9,6,1,2
1059,3,1,6,0
1060,9,1,2,6
1061,6,0,6,1
1062,9,0,6,1
1063,7,6,6,5
1064,3,0,2,5
1065,1,0,8,3
1066,3,1,2,0
1067,2,6,5,3
1068,5,1,8,3
1069,9,0,8,2
1070,6,2,8,2
1071,7,3,6,8
1072,0,1,1,2
1073,4,3,4,1
1074,4,0,8,8
1075,4,6,2,8
1076,2,7,7,2
1077,0,3,1,1
1078,8,4,9,9
1079,0,3,0,3
1080,2,0,9,8
1081,4,4,9,1
1082,6,2,6,1
1083,9,8,7,5
1084,4,6,6,6
1085,2,8,1,1
1086,2,7,5,6
1087,0,1,2,9
1088,5,8,1,6
1089,4,8,2,5
1090,6,8,0,4
1091,2,7,6,1
1092,4,7,2,1
1093,3,5,1,7
1094,6,5,6,2
1095,6,0,7,6
1096,8,2,3,8
1097,9,0,6,1
1098,1,1,3,7
1099,6,9,7,8
1100,6,0,5,5
1101,1,4,2,0
1102,8,2,6,7
1103,4,8,1,6
1104,1,1,7,0
1105,2,5,2,3
1106,1,6,5,7
1107,2,2,3,3
1108,6,1,8,8
1109,6,7,7,8
1110,9,6,0,8
1111,4,9,2,9
1112,8,3,3,2
1113,1,3,2,2
1114,4,4,1,4
1115,2,6,6,3
1116,5,0,0,5
1117,4,7,8,1
1118,7,7,0,8
1119,4,6,2,7
1120,0,8,4,6
1121,7,4,7,0
1122,2,8,1,4
1123,5,1,8,6
1124,0,3,4,5
1125,8,8,1,4
1126,9,9,1,6
1127,3,0,9,5
1128,5,3,7,4
1129,7,2,1,8
1130,2,2,9,4
1131,2,6,2,1
1132,4,8,1,5
1133,4,1,9,2
1134,2,2,2,4
1135,4,4,8,2
1136,8,3,3,2
1137,3,4,4,5
1138,1,4,6,6
1139,5,2,9,4
1140,5,4,9,4
1141,7,3,0,1
1142,3,0,0,8
1143,6,0,4,1
1144,0,7,9,5
1145,7,5,2,0
1146,1,2,4,0
1147,2,7,7,3
1148,8,7,4,5
1149,6,1,3,1
1150,0,4,7,7
1151,8,4,3,0
1152,4,6,6,9
1153,4,0,8,8
1154,8,9,4,6
1155,4,0,3,7
1156,9,4,2,8
1157,3,1,0,1
1158,2,5,2,0
1159,4,9,6,6
1160,8,8,0,9
1161,8,2,4,9
1162,0,6,8,9
1163,0,7,8,5
1164,4,0,0,3
1165,2,7,2,3
1166,5,9,1,4
1167,5,7,1,7
1168,1,5,9,8
1169,9,2,2,5
1170,9,1,7,2
1171,6,7,7,4
1172,8,9,4,8
1173,8,0,6,7
1174,2,5,4,3
1175,6,5,8,1
1176,2,5,6,5
1177,3,2,4,0
1178,1,6,5,7
1179,8,5,2,7
1180,0,1,1,7
1181,1,6,7,7
1182,4,5,3,2
1183,9,4,7,5
1184,5,8,9,4
1185,8,2,2,3
1186,8,7,4,3
1187,5,0,1,5
1188,6,3,4,2
1189,7,2,9,6
1190,2,3,9,6
1191,8,4,5,9
1192,8,5,0,6
1193,3,3,8,3
1194,3,2,7,0
1195,8,5,1,1
1196,8,0,6,3
1197,1,3,8,8
1198,7,2,7,0
1199,3,8,7,3
1200,8,7,0,4
1201,4,2,2,9
1202,5,1,9,2
1203,3,1,0,2
1204,8,8,1,4
1205,3,1,6,6
1206,0,4,7,2
1207,1,8,3,8
1208,5,1,5,1
1209,5,3,6,4
1210,9,3,6,7
1211,0,2,8,3
1212,3,3,4,0
1213,5,4,4,9
1214,9,8,6,2
1215,8,5,4,7
1216,3,6,3,5
1217,9,3,3,8
1218,7,7,2,5
1219,0,6,3,0
1220,1,0,4,2
1221,8,8,6,6
1222,6,8,3,1
1223,5,5,0,7
1224,5,6,5,1
1225,4,8,3,4
1226,5,0,5,7
1227,5,4,7,7
1228,8,6,7,4
1229,9,4,1,5
1230,1,5,1,1
1231,9,5,5,3
1232,2,6,0,1
1233,0,9,0,8
1234,3,9,2,2
1235,9,6,9,0
1236,3,8,6,6
1237,5,5,1,9
1238,1,9,2,1
1239,9,8,4,0
1240,7,1,6,1
1241,0,8,9,3
1242,4,0,1,6
1243,3,4,7,1
1244,7,8,4,7
1245,6,4,8,2
1246,4,2,2,0
1247,1,5,3,3
1248,6,0,7,0
1249,7,2,7,4
1250,9,3,2,6
1251,4,5,4,1
1252,7,8,5,8
1253,8,7,2,0
1254,1,0,1,0
1255,5,6,1,9
1256,3,9,7,8
1257,0,5,6,1
1258,8,9,4,8
1259,8,8,9,1
1260,0,2,7,4
1261,5,1,9,2
1262,2,9,0,2
1263,3,0,5,1
1264,8,5,4,1
1265,3,9,3,9
1266,8,3,2,6
1267,7,5,3,7
1268,7,6,2,3
1269,7,7,1,0
1270,3,0,5,9
1271,5,4,3,7
1272,2,0,8,8
1273,3,7,1,9
1274,8,1,1,2
1275,5,6,2,1
1276,5,2,4,5
1277,7,9,0,5
1278,9,8,5,2
1279,7,7,6,4
1280,4,5,5,5
1281,5,7,3,6
1282,2,1,8,0
1283,8,0,4,4
1284,3,4,7,9
1285,3,1,6,0
1286,7,5,1,2
1287,0,9,8,3
1288,4,2,1,2
1289,9,1,3,4
1290,1,6,2,0
1291,8,7,3,7
1292,4,3,9,5
1293,0,5,1,0
1294,5,0,6,2
1295,8,3,5,9
1296,4,0,7,6
1297,4,4,8,7
1298,7,6,4,4
1299,9,0,5,6
1300,9,2,3,1
1301,3,5,4,2
1302,9,8,0,6
1303,6,7,7,0
1304,2,6,4,8
1305,0,6,5,3
1306,3,4,6,6
1307,1,7,3,3
1308,9,2,4,4
1309,1,0,5,5
1310,5,0,7,9
1311,8,5,8,7
1312,3,1,6,2
1313,7,5,1,4
1314,2,1,9,0
1315,5,8,8,9
1316,7,9,0,7
1317,5,0,5,3
1318,5,6,5,7
1319,9,8,1,5
1320,8,2,1,3
1321,7,9,0,4
1322,2,4,9,9
1323,7,4,1,4
1324,5,3,2,3
1325,9,7,3,3
1326,2,8,4,6
1327,2,5,9,3
1328,0,2,2,4
1329,5,2,5,9
1330,0,8,9,4
1331,0,0,1,7
1332,9,3,8,9
1333,1,7,7,3
1334,4,4,7,1
1335,7,5,4,5
1336,7,6,1,8
1337,7,9,7,0
1338,0,8,5,6
1339,1,1,8,5
1340,1,3,1,6
1341,3,6,4,1
1342,6,3,3,1
1343,1,8,7,9
1344,0,7,3,4
1345,5,4,7,8
1346,0,8,4,2
1347,8,5,5,3
1348,7,0,4,4
1349,0,1,6,7
1350,8,6,1,6
1351,5,0,7,8
1352,1,8,5,8
1353,1,8,8,5
1354,8,4,5,6
1355,8,3,3,0
1356,4,9,1,9
1357,4,8,9,6
1358,7,3,7,8
1359,5,8,9,2
1360,9,7,6,9
1361,9,7,1,6
1362,8,8,2,9
